_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,key,plot_id,arm,target_level,n_words,neural,symbolic
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN012|L1|a1|en|local:google/gemma-3-12b-it,BN012,en,1,14,0.9995946604138625,0.08263076378466219
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN013|L0|a1|en|local:google/gemma-3-12b-it,BN013,en,0,9,0.9999999999574928,0.9262813272339131
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN013|L1|a1|en|local:google/gemma-3-12b-it,BN013,en,1,17,0.9995770413078024,0.0432785827033673
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN016|L0|a1|en|local:google/gemma-3-12b-it,BN016,en,0,11,0.9999999999879735,0.8723554275195029
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN016|L1|a1|en|local:google/gemma-3-12b-it,BN016,en,1,27,0.7846942774267278,0.04154692813987346
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN019|L0|a1|en|local:google/gemma-3-12b-it,BN019,en,0,7,0.9999999998581547,0.9368036562862518
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN019|L1|a1|en|local:google/gemma-3-12b-it,BN019,en,1,22,0.016306604882376705,0.10967973709748237
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN027|L0|a1|en|local:google/gemma-3-12b-it,BN027,en,0,7,0.9999999999015857,0.6171191983847565
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN027|L1|a1|en|local:google/gemma-3-12b-it,BN027,en,1,26,0.9996653262531049,0.07728234121550026
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN032|L0|a1|en|local:google/gemma-3-12b-it,BN032,en,0,11,0.999999999998346,0.9444512422766721
